,CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
113,01-1-000079,62.0931,151.096,62.093,151.097,10.7144,0.30900700000000003,11.3016,10.1039,0.448011,1.11853,69.1215,0.000695923,0.00142018,0.0514539,0.0484246,1.9939900000000002,0.0117935,0.00739396,0.9796819999999999,124
114,01-1-000080,61.0747,149.711,61.0809,149.72,14.6535,0.836492,16.6358,12.2121,0.679057,1.36224,165.155,0.00124331,0.00301924,0.0943075,0.09565019999999999,1.09505,0.00767281,0.013171100000000002,0.826406,144
115,01-1-000081,61.3245,150.33,61.3249,150.335,13.0378,0.251382,13.3101,12.604000000000001,0.321382,1.0560200000000002,85.4323,0.000792378,0.002141,0.0525847,0.07184199999999999,4.50016,0.019350599999999996,0.00732378,0.801852,117
116,01-1-000082,63.1666,158.291,63.1668,158.295,11.437999999999999,0.23571,11.8478,11.0771,0.354797,1.06958,22.0676,0.00134022,0.0019969000000000002,0.07589839999999999,0.0612822,4.97005,0.0208537,0.00905331,0.7519819999999999,95
117,01-1-000083,63.4366,158.451,63.4353,158.447,18.8588,0.47208100000000003,19.0805,18.5768,0.22824699999999998,1.02711,48.9306,0.0027014,0.00371411,0.172337,0.12671500000000002,15.2421,0.0470052,0.011625299999999998,0.817409,174
118,01-1-000084,63.166000000000004,159.12,63.1669,159.119,9.00757,0.11598199999999999,9.22074,8.728580000000001,0.322338,1.0563799999999999,20.7827,0.000447352,0.0012843,0.030475799999999997,0.0363102,3.84579,0.014770400000000001,0.00561266,0.784166,78
119,01-1-000085,64.2986,158.376,64.3178,158.361,16.5877,0.284646,16.8893,14.8962,0.47126899999999994,1.1338,20.1238,0.00127568,0.00152678,0.039839599999999996,0.0974942,1.13816,0.0114837,0.00788785,0.728258,127
120,01-1-000086,63.758,157.91299999999998,63.7695,157.86,10.7339,0.34276799999999996,10.9505,8.65439,0.612693,1.26531,60.7326,0.00116187,0.00443414,0.062012,0.153341,1.5802,0.0189629,0.0235363,0.685671,74
121,01-1-000087,64.2184,161.09,64.2246,161.093,9.57693,0.289595,10.6998,8.87615,0.558411,1.20545,63.7484,0.0006852119999999999,0.000972745,0.05235,0.0299353,0.956733,0.0073233000000000005,0.00716325,0.8394159999999999,91
122,01-1-000088,63.7112,161.265,63.7054,161.27200000000002,15.6264,0.359213,16.4266,14.4914,0.470894,1.13354,27.8749,0.00100728,0.00108225,0.041653699999999995,0.0533757,1.33999,0.00739056,0.0050688999999999994,0.750169,120
123,01-1-000089,65.0295,172.81900000000002,65.0296,172.81900000000002,10.0828,0.271922,10.5866,9.567260000000001,0.42813100000000004,1.1065399999999999,78.566,0.000811748,0.00177182,0.0593033,0.0547063,2.7078,0.015269899999999998,0.00885758,0.9770479999999999,112
124,01-1-000090,65.937,173.52900000000002,65.9401,173.533,17.0807,0.519085,17.8545,16.0671,0.43611099999999997,1.11124,137.488,0.00107578,0.00240483,0.074777,0.08188789999999999,1.89664,0.0122492,0.007330500000000001,0.8758610000000001,163
125,01-1-000091,65.2548,177.78599999999997,65.2639,177.792,33.9326,0.8139770000000001,35.357,33.052,0.355152,1.06974,81.4345,0.0026858,0.0050202,0.20382,0.11450999999999999,3.38974,0.0165487,0.00719465,0.790208,293
126,01-1-000092,65.8326,178.53599999999997,65.8327,178.535,22.5347,0.40355,22.6708,22.3217,0.17482799999999998,1.0156399999999999,127.962,0.00113086,0.00271028,0.08170380000000001,0.0837291,11.2025,0.0288442,0.00528313,1.0,235
127,01-1-000093,65.0896,179.67,65.0886,179.672,14.6638,0.42057799999999995,15.5648,13.7794,0.46503,1.12957,10.592,0.000835377,0.00189485,0.0568059,0.05414600000000001,1.69803,0.00903845,0.00605776,0.839664,134
128,01-1-000094,65.3442,180.676,65.344,180.675,11.4185,0.236144,11.8545,10.9643,0.380195,1.0811899999999999,73.1864,0.0007207289999999999,0.0016577000000000002,0.0537155,0.050868800000000006,2.75172,0.0145918,0.00701168,0.972935,122
129,01-1-000095,62.8503,201.023,62.8499,201.024,13.5313,0.8576440000000001,16.2128,11.0621,0.731067,1.4656200000000001,95.8009,0.000769545,0.00126521,0.056863300000000006,0.0436,0.43626499999999996,0.00335972,0.00773256,1.0,158
130,01-1-000096,61.1455,210.233,61.145,210.229,37.0947,0.8119850000000001,38.4372,35.5701,0.378972,1.0806,104.719,0.0018390999999999998,0.00405543,0.134079,0.13012,2.46692,0.0114223,0.00546212,0.8754940000000001,361
131,01-1-000097,60.9582,214.123,60.9585,214.12400000000002,28.5488,0.8738600000000001,29.499000000000002,27.444000000000003,0.366704,1.0748799999999998,18.5428,0.00164895,0.00359246,0.12570599999999998,0.120201,2.9501,0.0144233,0.00656839,0.957881,319
132,01-1-000098,60.7799,213.28,60.7758,213.273,37.5979,0.473688,38.2234,36.6075,0.287689,1.04414,147.06799999999998,0.00100346,0.00356789,0.0708673,0.10538099999999999,2.95349,0.0109169,0.00357519,0.754185,285
133,01-1-000099,61.6174,209.703,61.6113,209.71099999999998,73.029,1.35053,74.6255,71.7275,0.275969,1.0404,102.485,0.00224943,0.00403804,0.179557,0.137157,2.3586099999999997,0.0102886,0.00319758,0.876201,623
134,01-1-000100,64.6934,198.497,64.6934,198.503,143.394,2.72745,145.85399999999998,140.673,0.264165,1.03683,84.1484,0.00267377,0.0060642,0.19828900000000002,0.191426,1.7742,0.00677345,0.00199439,0.9955129999999999,1232
135,01-1-000101,64.8957,211.952,64.8963,211.954,43.665,0.894124,44.7361,42.4968,0.312418,1.05269,2.20637,0.00152155,0.00377735,0.118119,0.11188499999999998,2.44327,0.01077,0.00392516,1.0,482
136,01-1-000102,64.3055,217.229,64.2989,217.255,129.759,1.65133,131.15200000000002,127.52,0.233713,1.0284799999999998,57.6296,0.00193911,0.00530821,0.142118,0.18376800000000001,1.81361,0.00729338,0.0018544,0.866017,969
137,01-1-000103,65.0554,214.83599999999998,65.0529,214.89700000000002,21.2384,0.673365,22.2544,18.5536,0.552207,1.19946,73.0091,0.00105483,0.00492756,0.0775572,0.137348,1.2803,0.0102988,0.00981406,0.750095,157
138,01-1-000104,61.6901,216.71900000000002,61.6937,216.705,44.0304,0.793131,45.0028,43.4086,0.263807,1.03673,163.935,0.00164973,0.00482757,0.185754,0.10826,3.61055,0.0170084,0.00499966,0.8325389999999999,365
139,01-1-000105,61.1215,218.993,61.1153,218.99099999999999,29.6124,0.597627,30.9417,28.0048,0.425237,1.10487,6.84076,0.000674864,0.00134387,0.048667800000000004,0.051751599999999995,0.748549,0.00467479,0.00268121,0.899582,284
140,01-1-000106,61.7396,215.52200000000002,61.7396,215.52200000000002,9.43113,0.119002,9.58617,9.2697,0.254827,1.03414,69.6082,0.000393115,0.00080818,0.029276599999999996,0.028397199999999997,4.24372,0.0158729,0.0044734,1.0,113
141,01-1-000107,62.5759,212.255,62.5759,212.255,10.5403,0.13544,10.6702,10.3998,0.22369699999999998,1.026,155.457,0.000384852,0.000842016,0.0288443,0.028661000000000002,4.94158,0.0163937,0.00396077,1.0,124
142,01-1-000108,64.89399999999999,201.822,64.8939,201.822,10.5053,0.252477,10.8699,10.1246,0.363912,1.07361,61.4783,0.0006868,0.00156296,0.0518183,0.0489132,3.1069400000000003,0.0161806,0.00728678,0.9830260000000001,121
143,01-1-000109,65.4756,199.94799999999998,65.4756,199.947,10.5683,0.146491,10.8179,10.3092,0.303039,1.04934,174.638,0.00035604699999999996,0.000882357,0.0270399,0.026485200000000004,2.46983,0.010742,0.00376126,1.0,130
144,01-1-000110,65.3916,201.386,65.3917,201.386,10.9386,0.182662,11.0296,10.8246,0.191927,1.01894,172.04,0.000594143,0.00143144,0.0445529,0.0444268,9.94645,0.028899,0.00586769,1.0,128
145,01-1-000111,66.6729,178.78799999999998,66.6726,178.78799999999998,31.4774,0.422339,31.8844,31.05,0.227282,1.0268700000000002,47.5754,0.0009524860000000001,0.00233209,0.0722286,0.0674715,3.86988,0.013097799999999998,0.00322341,0.969131,358
146,01-1-000112,66.4463,180.18099999999998,66.4384,180.19099999999997,14.7835,0.346219,15.8102,13.3594,0.534788,1.18345,30.8267,0.00050686,0.00290335,0.0489848,0.0555268,1.12709,0.00692137,0.00613515,0.718115,116
147,01-1-000113,66.3163,175.65099999999998,66.3164,175.65099999999998,17.8985,0.317506,18.3528,17.43,0.313103,1.05294,90.5866,0.000585006,0.00139944,0.0436009,0.0420607,2.13765,0.00975507,0.00356559,1.0,210
148,01-1-000114,66.7283,174.405,66.7282,174.40400000000002,14.8846,0.181449,15.0696,14.6807,0.22570199999999999,1.02649,64.0218,0.0008715989999999999,0.00156631,0.049503500000000006,0.0494698,7.26081,0.0197882,0.00483062,0.820207,138
149,01-1-000115,66.4621,173.0,66.4751,173.0,21.7431,0.7491140000000001,24.4541,19.5543,0.60049,1.2505700000000002,68.4176,0.00144908,0.00478641,0.11581300000000001,0.07926810000000001,1.05365,0.006638,0.00779599,0.732587,163
150,01-1-000116,65.926,167.575,65.9238,167.56799999999998,19.1679,0.3697,19.7216,18.3714,0.363651,1.0735,108.05,0.000841266,0.0020791,0.0564977,0.0684564,2.13075,0.011215799999999998,0.00504564,0.8584959999999999,183
151,01-1-000117,65.4918,165.46599999999998,65.5443,165.481,56.0496,0.99761,57.074,52.1083,0.407968,1.0952899999999999,8.93357,0.00577948,0.00543195,0.168878,0.399917,1.61994,0.016806099999999997,0.00900921,0.604683,294
152,01-1-000118,63.277,165.392,63.2716,165.37400000000002,127.31700000000001,1.22745,128.879,126.265,0.200398,1.02071,27.2346,0.00194263,0.00446879,0.178503,0.116176,2.37783,0.00796424,0.00169723,0.825508,858
153,01-1-000119,65.3015,162.178,65.329,162.18200000000002,27.9307,0.44986899999999996,27.791999999999998,25.9488,0.358115,1.07103,176.12400000000002,0.0049417,0.00462317,0.10375899999999999,0.330795,3.90539,0.0323357,0.014227000000000002,0.624258,161
154,01-1-000120,62.988,151.83100000000002,62.9871,151.834,24.0399,0.786192,25.1827,22.7021,0.432791,1.10927,45.1854,0.0019782,0.00425711,0.145544,0.136666,2.81935,0.015670600000000003,0.00925713,0.9768120000000001,266
155,01-1-000121,61.448,146.097,61.448,146.097,21.9057,0.288108,22.2824,21.4987,0.262881,1.03645,47.7563,0.000593668,0.00122801,0.0440199,0.0438976,2.60305,0.010060799999999998,0.0029446999999999997,1.0,252
156,01-1-000122,61.0811,140.373,61.0809,140.372,11.7911,0.321272,12.4196,11.1556,0.439542,1.11331,85.8148,0.000718892,0.00136394,0.0535778,0.0494801,1.8649200000000001,0.0113572,0.00688846,0.985792,138
157,01-1-000123,61.8098,135.82,61.8177,135.811,40.8719,0.778943,42.0407,39.3297,0.35329,1.06893,51.2807,0.00225981,0.00261906,0.11135899999999999,0.13325399999999998,2.6625900000000002,0.0106538,0.00459713,0.654604,299
158,01-1-000124,61.695,137.734,61.6918,137.748,49.4654,0.908483,50.7422,44.1946,0.491349,1.14815,74.1951,0.00101361,0.00383494,0.0816723,0.24092399999999997,0.714462,0.00877547,0.00652622,0.462786,250
159,01-1-000125,65.3417,144.909,65.3342,144.876,112.243,2.1980299999999997,116.244,108.22399999999999,0.364992,1.0741,153.444,0.00222962,0.00622662,0.1961,0.17921600000000001,0.958433,0.00561383,0.00253909,0.686521,730
160,01-1-000126,61.7342,144.08,61.7406,144.085,34.8336,0.6621229999999999,35.2419,33.8631,0.276971,1.04071,147.429,0.00240044,0.0033345999999999996,0.11084100000000001,0.17666800000000002,4.65935,0.020307099999999998,0.00633984,0.804802,309
161,01-1-000127,63.0046,145.30700000000002,63.0177,145.313,14.6475,0.33360500000000004,16.6133,14.0904,0.529778,1.17906,91.3403,0.00133793,0.00086644,0.0784885,0.0262473,1.0998299999999999,0.0068955,0.00598773,0.541814,92
162,01-1-000128,63.3496,145.446,63.3476,145.446,15.3109,0.209164,15.5237,15.1938,0.205054,1.0217100000000001,96.3878,0.00115465,0.0013924000000000002,0.08370060000000001,0.0432702,8.3165,0.0284868,0.00623009,0.784566,138
163,01-1-000129,64.5026,149.487,64.5082,149.491,18.2225,0.633979,19.9895,16.8463,0.538293,1.18658,82.1148,0.00131866,0.00269743,0.09250549999999999,0.06701839999999999,1.3829,0.008052,0.00724125,0.8015760000000001,163
164,01-1-000130,64.294,147.42600000000002,64.2875,147.418,23.8765,0.565729,24.5039,22.508000000000003,0.395315,1.0886799999999999,143.804,0.00190506,0.00286938,0.0920536,0.168079,3.13895,0.0178412,0.0091005,0.6081979999999999,172
165,01-1-000131,65.0464,150.713,65.0456,150.718,22.943,1.3513600000000001,25.8161,19.9035,0.6368659999999999,1.29706,36.5322,0.0016887,0.00412025,0.132516,0.116404,1.0093299999999998,0.00726267,0.010093099999999999,0.9923870000000001,262
166,01-1-000132,64.9799,152.157,64.9807,152.157,18.7267,0.42081,19.1008,18.4057,0.267313,1.03776,8.952810000000001,0.00120219,0.00403894,0.12695599999999999,0.0873794,7.3202300000000005,0.0283724,0.00847643,0.720266,157
167,01-1-000133,65.1001,153.32399999999998,65.1,153.32399999999998,11.8095,0.191404,12.0383,11.5722,0.275564,1.0402799999999999,42.6757,0.000489405,0.00116172,0.0369314,0.0355755,3.64875,0.014563900000000001,0.00451802,0.9863299999999999,137
168,01-1-000134,66.0028,158.063,66.0021,158.063,17.3225,0.5888329999999999,18.4781,16.1218,0.48864399999999997,1.14615,36.9835,0.00104361,0.00262242,0.08010980000000001,0.0738768,1.57774,0.00982722,0.00723023,1.0,203
169,01-1-000135,66.1363,156.703,66.1343,156.713,32.1861,0.588541,32.8276,31.6303,0.26761399999999996,1.03785,176.21900000000002,0.0016977999999999997,0.00457289,0.136476,0.11376300000000002,4.67098,0.0190705,0.00570533,0.6335850000000001,215
170,01-1-000136,66.8722,161.809,66.847,161.82299999999998,11.9159,0.467293,14.5711,10.965,0.658569,1.32887,98.4056,0.00204314,0.00201019,0.153949,0.047377499999999996,0.823526,0.00981524,0.015168700000000002,0.799089,110
171,01-1-000137,66.7037,162.721,66.7142,162.696,17.9099,0.283767,19.1652,16.8537,0.476102,1.13715,174.86900000000003,0.00113459,0.00350661,0.11476199999999999,0.07508200000000001,1.34035,0.0121227,0.00848705,0.63494,127
172,01-1-000138,67.4074,171.04,67.4072,171.041,14.3155,0.422779,15.2375,13.3967,0.476463,1.1374,7.9330300000000005,0.0007316089999999999,0.00209911,0.0600197,0.05455309999999999,1.43393,0.00919128,0.00644393,0.9871850000000001,168
173,01-1-000139,67.4949,175.965,67.4926,175.967,18.2655,0.552473,19.3433,17.0827,0.46912,1.1323299999999998,12.9986,0.00128297,0.00280142,0.0770308,0.0794798,1.9175799999999998,0.0101817,0.00693463,0.812743,160
174,01-1-000140,68.3802,177.648,68.3803,177.64700000000002,18.4872,0.405669,19.0246,17.9054,0.337937,1.06251,156.186,0.0008509310000000001,0.00235358,0.0645079,0.062467999999999996,2.67165,0.0127523,0.00516918,1.0,217
175,01-1-000141,67.7077,178.77700000000002,67.7078,178.77599999999998,11.3525,0.217496,11.4882,11.1855,0.22800700000000002,1.02705,34.9197,0.00073582,0.00193936,0.0545429,0.05344580000000001,8.56974,0.0280064,0.00691806,0.984791,133
176,01-1-000142,67.2795,181.774,67.2795,181.775,12.3794,0.44182,13.4218,11.3227,0.53697,1.18539,163.559,0.00089334,0.00260214,0.075454,0.0669952,1.5272299999999999,0.010817,0.00967485,0.986326,145
177,01-1-000143,67.5231,183.074,67.524,183.05700000000002,14.8231,0.666338,16.8626,13.13,0.627467,1.28429,160.167,0.0008149769999999999,0.00330439,0.0868385,0.05961659999999999,1.0068,0.00663381,0.00881736,0.858564,147
178,01-1-000144,67.2973,186.615,67.2923,186.622,13.3812,0.138021,13.9052,13.2328,0.307213,1.05082,119.02799999999999,0.0007277999999999999,0.00111574,0.058730399999999995,0.0218923,1.9155400000000002,0.013371700000000002,0.00476659,0.755552,113
179,01-1-000145,67.5512,188.373,67.551,188.373,10.592,0.26214499999999996,11.032,10.1249,0.397106,1.08959,146.66,0.000623777,0.00167323,0.0475582,0.0457358,2.4321200000000003,0.0132445,0.00680357,1.0,122
180,01-1-000146,67.6883,186.046,67.6897,186.043,44.9374,1.2069299999999998,46.25899999999999,43.3926,0.346542,1.06606,88.6401,0.00173568,0.00445598,0.13183599999999998,0.12986,1.9858,0.0104931,0.00440559,0.949255,491
181,01-1-000147,68.307,184.28099999999998,68.332,184.236,55.3995,0.676279,55.6016,53.0186,0.301249,1.04872,40.0677,0.00522692,0.00678531,0.110949,0.363516,3.09006,0.021553,0.00748874,0.687516,349
182,01-1-000148,69.1593,179.033,69.1385,179.00400000000002,53.282,2.0995,58.8539,49.228,0.5480520000000001,1.19554,61.3757,0.00396394,0.00922656,0.336907,0.21097399999999997,1.12107,0.00912885,0.00854923,0.884102,489
183,01-1-000149,68.3275,203.37599999999998,68.328,203.37400000000002,67.6235,1.08581,67.7583,67.3617,0.108028,1.00589,16.8743,0.00143078,0.00389535,0.10751,0.10591099999999999,12.4923,0.0204361,0.00224688,1.0,802
184,01-1-000150,64.0322,209.63099999999997,64.0311,209.635,17.5433,0.579936,18.5342,16.4439,0.461347,1.1271200000000001,48.2086,0.00159017,0.00360361,0.12101500000000001,0.11021099999999999,2.65576,0.0159649,0.0105463,1.0,198
185,01-1-000151,60.8983,222.18599999999998,60.8981,222.187,11.5045,0.360594,11.833,11.1416,0.336814,1.06205,45.9086,0.000900492,0.00184056,0.06968400000000001,0.065354,4.39392,0.0218783,0.00882763,1.0,137
186,01-1-000152,63.927,215.222,63.9266,215.217,11.3545,0.157856,11.9131,10.9501,0.393871,1.08794,171.886,0.000211342,0.00065933,0.021738999999999998,0.0156445,0.8782610000000001,0.00497126,0.00252138,0.860678,119
187,01-1-000153,64.0674,218.09799999999998,64.0674,218.097,9.25165,0.11863,9.4434,9.05345,0.284396,1.0430700000000002,132.27,0.00035692300000000004,0.000812235,0.0268465,0.026148200000000003,3.15665,0.013097399999999999,0.00422717,1.0,112
188,01-1-000154,65.4282,209.24400000000003,65.4282,209.24400000000003,10.4392,0.23346,10.8261,10.05,0.371812,1.07723,39.8667,0.000649165,0.00156358,0.049785,0.0460095,2.92139,0.015039400000000001,0.00699003,1.0,120
189,01-1-000155,68.0741,196.449,68.0739,196.449,11.5667,0.376689,12.2837,10.8269,0.472369,1.13456,138.181,0.000733648,0.00199265,0.0563472,0.05241559999999999,1.7682,0.0109685,0.0075667,0.9845389999999999,134
190,01-1-000156,68.4933,192.94799999999998,68.4931,192.949,10.1557,0.21158200000000002,10.5218,9.78439,0.36776,1.07536,62.9508,0.000587421,0.00155896,0.04397,0.041276099999999996,2.7547900000000003,0.013962700000000001,0.00638551,1.0,117
191,01-1-000157,68.9879,194.74099999999999,68.9878,194.74099999999999,18.6226,0.242421,18.8409,18.3821,0.219334,1.02496,96.8912,0.0007268530000000001,0.00195756,0.0542866,0.0522678,5.3624,0.0175683,0.00414912,1.0,209
192,01-1-000158,68.4459,190.583,68.4455,190.581,15.5428,0.433384,16.3066,14.6826,0.435044,1.11061,162.636,0.00126052,0.00358875,0.0984815,0.0931292,2.72103,0.0163215,0.00972686,1.0,174
193,01-1-000159,68.9501,189.968,68.9499,189.967,18.6087,0.27368200000000004,18.7924,18.3796,0.20844200000000002,1.0224600000000001,151.67,0.0008706339999999999,0.0024566999999999996,0.0652322,0.0646601,7.37564,0.0226802,0.00505325,1.0,201
194,01-1-000160,69.718,183.005,69.718,183.005,6.730910000000001,0.08922469999999999,6.83997,6.61752,0.25295300000000004,1.0336100000000001,48.73,0.00038088900000000003,0.00106615,0.028556900000000003,0.0273374,5.8211699999999995,0.0217334,0.00607079,1.0,81
195,01-1-000161,69.6136,185.467,69.6125,185.46099999999998,7.44332,0.0975358,7.6970600000000005,7.3437399999999995,0.2995,1.04811,19.2005,0.000539656,0.00208775,0.0605953,0.0257964,4.55846,0.026201599999999995,0.00903542,0.755147,66
196,01-1-000162,69.1823,169.558,69.182,169.56,11.7037,0.214123,11.825999999999999,11.5114,0.229121,1.0273299999999999,102.67200000000001,0.000618727,0.00220449,0.0453601,0.057176599999999994,7.78551,0.025951799999999997,0.00644707,0.851517,117
197,01-1-000163,68.365,167.226,68.3729,167.197,24.3274,0.42986199999999997,25.0661,22.811,0.41452799999999995,1.09886,54.777,0.00291605,0.00340408,0.103129,0.152583,2.77366,0.0156892,0.00862934,0.700397,172
198,01-1-000164,67.4663,160.29,67.4662,160.289,19.0312,0.46282700000000004,20.3218,17.7362,0.48813599999999996,1.14578,3.8415199999999996,0.00078272,0.00225488,0.06439500000000001,0.058980700000000004,1.08502,0.00716792,0.00526306,0.98926,196
199,01-1-000165,67.4761,162.997,67.4801,162.996,44.1048,0.934227,44.6299,43.1676,0.25388299999999997,1.03387,9.69382,0.0025858,0.00494329,0.133188,0.180526,5.41755,0.0189317,0.00531162,0.8164399999999999,371
200,01-1-000166,69.0438,158.244,69.0442,158.245,63.2544,0.8913040000000001,63.895,62.5755,0.202179,1.02109,129.204,0.00120854,0.00319145,0.09000280000000001,0.08487360000000001,3.07618,0.00927656,0.00199669,0.9532290000000001,701
201,01-1-000167,66.9543,156.721,66.9538,156.721,13.4721,0.61612,14.6224,12.2935,0.541453,1.18944,39.2486,0.00130214,0.0033904000000000004,0.102107,0.08960010000000002,1.9667400000000002,0.013176599999999998,0.012005799999999999,1.0,150
